event,runner_id,pace,distance,start_offset
half,HQIlMIC,4.666666667,21.1,27
half,YsdRt0s,4.666666667,21.1,12
half,nL34Zg7,4.666666667,21.1,34
half,qoU6Fcb,4.666666667,21.1,35
half,yNyqTxy,4.666666667,21.1,8
half,CQxoa8T,4.6799829398999355,21.1,111
half,XKCBFbh,4.683333333,21.1,14
half,mPUxExV,4.683333333,21.1,8
half,18vEgEk,4.683333333,21.1,6
half,hfq6wjp,4.683333333,21.1,43
half,7LcnKu3,4.683333333,21.1,30
half,DeK3WBv,4.683333333,21.1,15
half,DtAlDd8,4.683333333,21.1,21
half,1DRKF02,4.683333333,21.1,13
half,Z3pTKT1,4.7,21.1,54
half,vwqQL2R,4.7,21.1,11
half,8wGKERD,4.7,21.1,10
half,9MEJLuc,4.716666667,21.1,10
half,1bVY2AU,4.716666667,21.1,25
half,GLoCOOc,4.716666667,21.1,19
half,Rl7BNnW,4.716666667,21.1,18
half,RqBcguW,4.716666667,21.1,7
half,LUsuNM3,4.733333333,21.1,56
half,Nsd31FV,4.733333333,21.1,33
half,458naKa,4.733333333,21.1,9
half,57sBqTt,4.733333333,21.1,11
half,r25FwHg,4.733333333,21.1,11
half,JZA1dbZ,4.735972944678425,21.1,83
half,8dZEDXo,4.737489125229556,21.1,76
half,28qs37f,4.75,21.1,5
half,k4f72Dg,4.75,21.1,16
half,kpWCw93,4.75,21.1,44
half,ezjI9YA,4.75,21.1,17
half,uVkLIhD,4.75,21.1,17
half,Qdl1zIG,4.756444001360229,21.1,35
half,UZ8xAFb,4.757909613583631,21.1,30
half,gc3o3tt,4.766666667,21.1,19
half,q44iZFm,4.766666667,21.1,27
half,fEQrKBE,4.766666667,21.1,19
half,sLl3VX4,4.775967416948856,21.1,33
half,VJdKLfS,4.783333333,21.1,3
half,lo8PaHt,4.783333333,21.1,9
half,2kc20Rf,4.783333333,21.1,55
half,9DWrGyg,4.783333333,21.1,17
half,ZE425C6,4.783333333,21.1,19
half,0DP5dM3,4.793782996085988,21.1,6
half,e9aXWFA,4.816666667,21.1,18
half,fe7eovk,4.816666667,21.1,14
half,xJyhR6i,4.816666667,21.1,21
half,Pm192Sj,4.833333333,21.1,22
half,36laWcb,4.833333333,21.1,21
half,FbWamcZ,4.833333333,21.1,27
half,ADWA31D,4.833333333,21.1,14
half,0jPYIwh,4.833333333,21.1,11
half,Vv70uHE,4.833333333,21.1,21
half,wMEdjJF,4.833333333,21.1,40
half,B6upYMR,4.85,21.1,22
half,a41R137,4.85,21.1,35
half,qA5nmeS,4.866666667,21.1,40
half,L80hhQM,4.866666667,21.1,6
half,KqIIpgF,4.866666667,21.1,35
half,BIRetYW,4.8810504156444825,21.1,3
half,QQXHIpe,4.883333333,21.1,13
half,zuv2yA9,4.883333333,21.1,23
half,92Tt7vz,4.883333333,21.1,17
half,MVOeS1r,4.883333333,21.1,36
half,V3DGeJm,4.883333333,21.1,19
half,vNd4J4p,4.883333333,21.1,18
half,JXWeL3N,4.883333333,21.1,22
half,4A8G9nH,4.883333333,21.1,29
half,raQSqQ1,4.9,21.1,17
half,QH7dXok,4.9,21.1,30
half,0VZaiw0,4.9,21.1,25
half,1OPeTh2,4.9,21.1,25
half,ITOMojW,4.916666667,21.1,15
half,kb8nq6F,4.916666667,21.1,29
half,EorHnl1,4.916666667,21.1,22
half,LmgA9Ju,4.916666667,21.1,19
half,EyzCGZQ,4.916666667,21.1,8
half,Z1inYM2,4.916666667,21.1,27
half,eRBTzGm,4.933333333,21.1,19
half,qzVXPhz,4.933333333,21.1,11
half,UZJPDzh,4.933333333,21.1,30
half,sJGmx1n,4.933333333,21.1,24
half,qS67KGQ,4.933333333,21.1,31
half,yAmj7pH,4.933333333,21.1,9
half,xI6IKqT,4.933333333,21.1,14
half,1RKQ4Ob,4.933333333,21.1,17
half,dJWy8DG,4.933333333,21.1,30
half,LO70dJD,4.95,21.1,32
half,iQywack,4.961321405422994,21.1,57
half,zeNxlws,4.966666667,21.1,31
half,aXBpT58,4.966666667,21.1,15
half,r2FVnY5,4.966666667,21.1,12
half,ABe4hGJ,4.966666667,21.1,34
half,gTOcB1i,4.97731328406028,21.1,42
half,PLqFZd7,4.983333333,21.1,28
half,9UqDmhI,4.983333333,21.1,22
half,jhJDhkZ,4.983470229485507,21.1,94
half,uMf09Ja,5.0,21.1,85
half,CgUeBkT,5.0,21.1,16
half,Of9cXj1,5.0,21.1,37
half,4rdvxnn,5.016666667,21.1,41
half,6LxOsSM,5.016666667,21.1,25
half,4bLkwHn,5.016666667,21.1,28
half,SK2lr1u,5.033333333,21.1,20
half,gwGtxoe,5.033333333,21.1,22
half,vJlte2h,5.033333333,21.1,22
half,4mL3U1W,5.05,21.1,25
half,c2U7Xsb,5.05,21.1,24
half,OJRjWsZ,5.05,21.1,48
half,abuDHFD,5.05,21.1,20
half,8AUgosw,5.05,21.1,27
half,FRq4RX0,5.05,21.1,32
half,YKIeQP2,5.05,21.1,8
half,HZjjNjz,5.066666667,21.1,25
half,6dHnKU3,5.066666667,21.1,25
half,MlRlB6o,5.066666667,21.1,25
half,BQ47jw8,5.066666667,21.1,27
half,Rq1cDhF,5.070672705371879,21.1,19
half,XDySiKB,5.0777206087980415,21.1,83
half,mgyEpPk,5.08008170882156,21.1,102
half,JFPNCr3,5.083333333,21.1,28
half,ttegKpT,5.083333333,21.1,49
half,65PqLfF,5.1,21.1,29
half,Ff3xYSW,5.1,21.1,15
half,idFwooV,5.116666667,21.1,25
half,UdgfFii,5.116666667,21.1,22
half,53bOAOK,5.1204660723273125,21.1,65
half,f3KmICv,5.124283544557338,21.1,39
half,9uJwSj1,5.133333333,21.1,9
half,7cNQCiE,5.133333333,21.1,8
half,9xF8rsU,5.133333333,21.1,24
half,FD7zZLN,5.133333333,21.1,45
half,l54bsMB,5.133333333,21.1,39
half,1GJeJql,5.133333333,21.1,29
half,QFpDM0C,5.133333333,21.1,25
half,chBSzSt,5.133333333,21.1,21
half,QBCLY0b,5.133333333,21.1,95
half,KMF3z4S,5.144482292577281,21.1,31
half,vsmlUam,5.15,21.1,31
half,hKSKboL,5.15,21.1,27
half,wcP85WL,5.15,21.1,18
half,otVF0wm,5.15,21.1,52
half,58Hpw7z,5.15,21.1,56
half,Q4BzJzP,5.15,21.1,45
half,qQx66z0,5.15,21.1,30
half,6MxVTVO,5.15,21.1,39
half,htcQfxa,5.166666667,21.1,12
half,KdVGrrW,5.166666667,21.1,31
half,FZfsV8M,5.166666667,21.1,12
half,109xmM0,5.183333333,21.1,26
half,SspK5jq,5.183333333,21.1,14
half,JFDBJ9q,5.183333333,21.1,14
half,qxKjeq2,5.183333333,21.1,118
half,MMCtDUT,5.183333333,21.1,67
half,IJ8QPLb,5.1982614284765924,21.1,88
half,2i9IrOQ,5.2,21.1,66
half,dHfufQo,5.2,21.1,27
half,zKLFiDc,5.2,21.1,48
half,Yuef9Oe,5.2,21.1,38
half,2pOCgUP,5.2,21.1,56
half,h6f3fY6,5.2,21.1,55
half,Ef7mStm,5.2,21.1,106
half,6rzqthd,5.2,21.1,28
half,jeBM10a,5.214574855002322,21.1,12
half,gH0yizJ,5.216666667,21.1,12
half,M5tcZcN,5.216666667,21.1,70
half,plULSlM,5.216666667,21.1,28
half,1TTsXwg,5.233333333,21.1,41
half,v5v9rkS,5.233333333,21.1,42
half,9jWlATY,5.233333333,21.1,23
half,PC0eZl1,5.233333333,21.1,30
half,nyBGEJg,5.233333333,21.1,34
half,zDERVtR,5.233333333,21.1,34
half,dddzTiw,5.233333333,21.1,35
half,NOhdJkp,5.236762344696822,21.1,71
half,rH1sZRh,5.24888699574286,21.1,109
half,DzpyczV,5.25,21.1,28
half,eYesvII,5.25,21.1,24
half,P6R4zSk,5.25,21.1,20
half,ITsRHeJ,5.25,21.1,6
half,lkp6n2X,5.25,21.1,52
half,fkQtjWa,5.250460829167636,21.1,6
half,QXccD5k,5.266666667,21.1,42
half,DLT1om2,5.266666667,21.1,59
half,hRADyxm,5.266666667,21.1,37
half,vnPyLpD,5.266666667,21.1,29
half,bOl9ZyO,5.269582005109916,21.1,30
half,ic9uVic,5.271730165212477,21.1,37
half,SrbattS,5.274398787448226,21.1,71
half,CPJ4UOc,5.2812240036134925,21.1,56
half,gc27aKt,5.283333333,21.1,8
half,N4YMt5q,5.283333333,21.1,62
half,KSu3SV8,5.283333333,21.1,55
half,omPJvqh,5.283333333,21.1,45
half,DodtpM2,5.283333333,21.1,44
half,0pFqImZ,5.283333333,21.1,19
half,c6Yjpts,5.283333333,21.1,32
half,xrVlIuN,5.294994964441937,21.1,70
half,Bx1W6YP,5.298023637111675,21.1,66
half,2AjZ5H9,5.3,21.1,31
half,bVtipGz,5.3,21.1,40
half,Hamom6n,5.3,21.1,42
half,aUgOPXy,5.3,21.1,94
half,fwISAgo,5.3,21.1,16
half,alVGyM3,5.3,21.1,44
half,uqyxayM,5.3,21.1,45
half,mjXrVVf,5.3,21.1,40
half,ZPrFLUJ,5.309360415426966,21.1,26
half,yurtLLu,5.309393654977852,21.1,27
half,4fmqo1H,5.316666667,21.1,14
half,0Pa4Bqo,5.316666667,21.1,12
half,GvT84km,5.316666667,21.1,22
half,1IPQNQQ,5.316666667,21.1,70
half,siCRKcz,5.316666667,21.1,26
half,N8otmJ0,5.333333333,21.1,40
half,u5obmMJ,5.333333333,21.1,39
half,aD6KNEM,5.333333333,21.1,38
half,zTELA9C,5.333333333,21.1,0
half,IZMkLTg,5.333333333,21.1,35
half,lXC0xFW,5.333333333,21.1,17
half,G0IPZ21,5.333333333,21.1,39
half,t34Uv2a,5.333333333,21.1,61
half,yR0Bq9K,5.333333333,21.1,43
half,WnV8HoU,5.333333333,21.1,113
half,CpskIJU,5.35,21.1,25
half,ADE1qnH,5.35,21.1,48
half,7MksYrH,5.35,21.1,44
half,qGE1fGz,5.35,21.1,54
half,Po1vGLN,5.35,21.1,30
half,qxheiFL,5.35,21.1,25
half,EBbNxee,5.35,21.1,33
half,8MBKTh5,5.35,21.1,44
half,zFvbUOM,5.360998681054867,21.1,114
half,YnjQuCe,5.366666667,21.1,58
half,26b8Nvn,5.366666667,21.1,32
half,zo1Y7Da,5.366666667,21.1,32
half,aFkjWtK,5.366666667,21.1,26
half,dzay6eN,5.366666667,21.1,37
half,a3b0ZYX,5.366666667,21.1,31
half,23x2INS,5.366666667,21.1,38
half,Co4GiQw,5.366666667,21.1,38
half,h8jvCao,5.383333333,21.1,26
half,6p9bnlR,5.383333333,21.1,33
half,IY5kYOx,5.383333333,21.1,32
half,DSKbucQ,5.383333333,21.1,54
half,YLv7C4d,5.390972308529626,21.1,61
half,zSoZO5y,5.4,21.1,50
half,la2FJUk,5.4,21.1,57
half,pr8T1uF,5.4,21.1,58
half,iwxCvXD,5.4,21.1,27
half,EaCLd89,5.4,21.1,42
half,xA12Sw5,5.416666667,21.1,84
half,NGig4tr,5.416666667,21.1,35
half,0LQyXqP,5.416666667,21.1,52
half,Vphe4rO,5.416666667,21.1,38
half,eizoz7Q,5.416666667,21.1,62
half,Emf7e6K,5.431304299783293,21.1,6
half,xqAzGbc,5.433333333,21.1,57
half,1yB53aF,5.433333333,21.1,57
half,7p0b1LV,5.433333333,21.1,55
half,Emm9oPD,5.433333333,21.1,30
half,0aoLa7j,5.433333333,21.1,41
half,Puk3Exe,5.433333333,21.1,47
half,tz7K2DS,5.433333333,21.1,45
half,QC2VFzh,5.433333333,21.1,47
half,pVommPB,5.433333333,21.1,41
half,GlzAIun,5.443840146467802,21.1,38
half,jertlB7,5.45,21.1,45
half,53097J1,5.45,21.1,44
half,vB7AxOV,5.45,21.1,61
half,82izAmB,5.453936726846448,21.1,101
half,T4r1LCS,5.466666667,21.1,63
half,oroTBim,5.466666667,21.1,20
half,PZ4jC86,5.466666667,21.1,30
half,9A5yOu6,5.483333333,21.1,31
half,Ni2sOBD,5.483333333,21.1,66
half,73kdPnH,5.483333333,21.1,19
half,qD1mdJW,5.483333333,21.1,83
half,E5mG3IW,5.483333333,21.1,83
half,JGhJMFR,5.483333333,21.1,61
half,K0j0ZqS,5.5,21.1,54
half,6rKqGUh,5.5,21.1,29
half,DhfBKYZ,5.5,21.1,66
half,95esN4E,5.5,21.1,94
half,Cl5DGgy,5.5,21.1,124
half,5DFiYPo,5.516666667,21.1,46
half,5dbJzXq,5.516666667,21.1,50
half,Q0Uws4x,5.516666667,21.1,78
half,2EAh7dB,5.516666667,21.1,60
half,p565Ipk,5.516666667,21.1,60
half,EgDEAiY,5.516666667,21.1,74
half,qblbJRk,5.516666667,21.1,67
half,iBS1nFY,5.517068399639613,21.1,14
half,5fxkPEv,5.533333333,21.1,52
half,V3jwXDF,5.533333333,21.1,31
half,7vxD4X2,5.533333333,21.1,39
half,b7FTXtt,5.533333333,21.1,40
half,Dlp8alL,5.533333333,21.1,30
half,gqngsiU,5.533333333,21.1,35
half,ixYzFeB,5.533333333,21.1,30
half,lq0Va3R,5.533333333,21.1,57
half,DsLx5kR,5.533333333,21.1,50
half,1PnACy1,5.533333333,21.1,78
half,TxYwWhW,5.533333333,21.1,55
half,hdk8chB,5.533333333,21.1,50
half,hu8tPFT,5.533333333,21.1,34
half,fAuzLu1,5.55,21.1,57
half,5z9remS,5.55,21.1,63
half,m7W2zHn,5.55,21.1,61
half,8AktFwu,5.55,21.1,58
half,zK4s6Mk,5.55,21.1,69
half,O0LY8Ro,5.55,21.1,54
half,9CGbsMC,5.55,21.1,34
half,abEuqPe,5.55,21.1,45
half,vLbkl6m,5.55,21.1,36
half,KBzpEkX,5.55,21.1,31
half,dpJVdum,5.55,21.1,51
half,JnD2ZGz,5.55,21.1,62
half,n5U96kj,5.55,21.1,61
half,T8Z4UzF,5.551281531180383,21.1,41
half,UbcpAvR,5.556982855389523,21.1,11
half,0ntm42T,5.566666667,21.1,42
half,qkYhp7L,5.566666667,21.1,59
half,I4wkFwP,5.566666667,21.1,63
half,nv3lzye,5.583333333,21.1,51
half,judBL2U,5.583333333,21.1,48
half,aYAWv2K,5.583333333,21.1,66
half,LaLis6p,5.583333333,21.1,55
half,IpsJluv,5.583333333,21.1,34
half,3kCwqCY,5.583333333,21.1,56
half,2PX3kdh,5.6,21.1,62
half,25O8SHK,5.6,21.1,98
half,01Ki91t,5.6,21.1,26
half,MkTgElH,5.6,21.1,59
half,OtxZCPj,5.6,21.1,113
half,yhfZ2ub,5.6,21.1,50
half,r25hrql,5.6,21.1,62
half,l2BwT6p,5.616666667,21.1,106
half,PXxpFz7,5.616666667,21.1,80
half,CbCoiyU,5.616666667,21.1,70
half,TEmm7Fw,5.616666667,21.1,36
half,Ve9Y2gH,5.620334640215974,21.1,83
half,MWibEze,5.622255737866709,21.1,100
half,H54MvXE,5.628328134468156,21.1,72
half,6XotpkW,5.629292770161181,21.1,33
half,tmRW4kX,5.633333333,21.1,39
half,9hzBvt7,5.633333333,21.1,13
half,FMfOzxR,5.633333333,21.1,61
half,HSpUhpo,5.633333333,21.1,57
half,SxsIQLA,5.648520033196566,21.1,27
half,LfxfSSk,5.65,21.1,72
half,FHYtJhl,5.65,21.1,42
half,PfstFvr,5.65,21.1,57
half,THvhB23,5.65,21.1,46
half,SMGF3cL,5.65,21.1,28
half,Mf36DQI,5.65,21.1,29
half,4C1ZkVZ,5.65,21.1,55
half,olCvhej,5.65,21.1,79
half,a24DDqs,5.65,21.1,53
half,MFdfFah,5.652427694039479,21.1,87
half,qh7u5jN,5.666666667,21.1,71
half,3FlQaJ1,5.666666667,21.1,70
half,TUOCxDm,5.666666667,21.1,53
half,CzhdejB,5.666666667,21.1,38
half,U89lgyF,5.666666667,21.1,24
half,qNESI2E,5.666666667,21.1,61
half,xSIrh9y,5.683333333,21.1,52
half,lo50us9,5.683333333,21.1,80
half,Sgo2V1P,5.683333333,21.1,56
half,fbuC2mB,5.683333333,21.1,52
half,glSIzn0,5.683333333,21.1,68
half,Q5RPEtk,5.683333333,21.1,35
half,6M7lPN6,5.683333333,21.1,52
half,b6rpqCm,5.683333333,21.1,55
half,X9i5t98,5.683333333,21.1,34
half,Z9gSvnh,5.688110700796306,21.1,30
half,X0ctDZ8,5.7,21.1,34
half,zHQdkuD,5.7,21.1,77
half,jXsw54d,5.7,21.1,69
half,DUvyyLY,5.7,21.1,65
half,F2wENC7,5.7,21.1,67
half,IZDl9lD,5.709309721012032,21.1,77
half,l7tHYPM,5.71331756321711,21.1,25
half,JZowBw9,5.716666667,21.1,74
half,iewMqN6,5.716666667,21.1,59
half,DS3UuhZ,5.716666667,21.1,72
half,6P5gn7q,5.716666667,21.1,95
half,KayvYYL,5.716666667,21.1,94
half,otbWHAD,5.716666667,21.1,40
half,VRps2LB,5.716666667,21.1,59
half,EhRuWY8,5.716666667,21.1,49
half,c5ifCd6,5.716666667,21.1,45
half,RXijiAc,5.733333333,21.1,48
half,ABNyjIw,5.733333333,21.1,56
half,mPaVTfV,5.733333333,21.1,73
half,U9WnOhm,5.733333333,21.1,100
half,g1Du9AS,5.733333333,21.1,66
half,iOU6SDu,5.733333333,21.1,31
half,IXVuTgI,5.733333333,21.1,92
half,Ir6EtmX,5.733333333,21.1,90
half,pzsQEGD,5.733333333,21.1,41
half,citBc7a,5.75,21.1,60
half,OhQEjnC,5.75,21.1,73
half,mYliI9f,5.75,21.1,62
half,Qg9bwac,5.75,21.1,59
half,DzZAHOI,5.75,21.1,65
half,UGhNrSL,5.75,21.1,104
half,a6DgY1S,5.754942345238252,21.1,8
half,nxKgiOi,5.766666667,21.1,68
half,fmgJCwV,5.766666667,21.1,68
half,dcJkhDt,5.766666667,21.1,60
half,GnyUGfP,5.766666667,21.1,58
half,wcYGr2f,5.766666667,21.1,39
half,36dtg2S,5.766666667,21.1,42
half,od7jJrI,5.766666667,21.1,109
half,MCk0ejD,5.774667094669669,21.1,67
half,zEMlWWS,5.774904117652959,21.1,94
half,3bE3q8B,5.783333333,21.1,59
half,Q1TpcMM,5.783333333,21.1,121
half,e5PVy3a,5.783333333,21.1,118
half,8KPmZLe,5.783333333,21.1,112
half,zn2gzT5,5.783333333,21.1,21
half,mEEPsGz,5.784499285670975,21.1,56
half,gaWggyN,5.8,21.1,112
half,k0Cegun,5.8,21.1,70
half,7vkpT2H,5.8,21.1,29
half,9MS4KRX,5.8,21.1,67
half,oOZooLP,5.8,21.1,76
half,j78yAg2,5.8,21.1,52
half,qXELMAJ,5.8,21.1,75
half,SHZ2XGJ,5.812492261602072,21.1,110
half,LHK7h6k,5.816666667,21.1,63
half,Kfdzm6W,5.816666667,21.1,79
half,vrd2gtq,5.816666667,21.1,64
half,8OrLZCy,5.816666667,21.1,35
half,YU2VGT6,5.816666667,21.1,35
half,GO8j4Av,5.816666667,21.1,58
half,ZfhpGoM,5.816666667,21.1,64
half,vy07Kc2,5.833333333,21.1,53
half,tMqOdsc,5.833333333,21.1,30
half,cGbNYqI,5.833333333,21.1,74
half,kvGSpTA,5.841893778357638,21.1,61
half,23cvRmi,5.85,21.1,29
half,8B95rhC,5.85,21.1,46
half,MXLtuzp,5.85,21.1,82
half,zY4wmbd,5.85,21.1,45
half,lpjynF6,5.85,21.1,45
half,gCbCbTJ,5.85,21.1,109
half,fF0tHQH,5.866666667,21.1,14
half,deHLgsj,5.866666667,21.1,29
half,m2dg2rb,5.866666667,21.1,33
half,ya4UKaX,5.866666667,21.1,44
half,UFLZj1v,5.866666667,21.1,63
half,d8snJuv,5.870706945869141,21.1,101
half,ypSyfWQ,5.883333333,21.1,51
half,ymSJsmO,5.883333333,21.1,51
half,lQPYgH5,5.883333333,21.1,50
half,jc0EUW8,5.898593474818151,21.1,33
half,qma3zE3,5.9,21.1,21
half,PiU607G,5.9,21.1,111
half,5EuS4p4,5.912304774224517,21.1,13
half,034S9F4,5.916666667,21.1,74
half,QDmM756,5.916666667,21.1,37
half,YWc0I4d,5.916666667,21.1,55
half,3ODQrHg,5.933333333,21.1,67
half,elAPupJ,5.933333333,21.1,67
half,PjwfgER,5.933333333,21.1,111
half,cmNhFxZ,5.933333333,21.1,42
half,xR6WDDU,5.933333333,21.1,66
half,2fsrCRL,5.943053480259026,21.1,35
half,lQVIPQ1,5.95,21.1,58
half,c1tuFhs,5.95,21.1,79
half,4gfUUcc,5.95,21.1,105
half,ESoey6u,5.966666667,21.1,33
half,ML7chk8,5.966666667,21.1,48
half,J2NaZT5,5.966666667,21.1,60
half,saWSCvf,5.969469399271746,21.1,100
half,oIeNmrp,5.980407877791688,21.1,61
half,3hP7f5d,5.983333333,21.1,44
half,e1ubQbD,5.983333333,21.1,46
half,XQu1fAX,5.983333333,21.1,53
half,xlFM8VJ,6.0,21.1,14
half,esFtpsX,6.0,21.1,34
half,l1IWCCs,6.0,21.1,53
half,FlHb6v9,6.0,21.1,53
half,1FKzh9Y,6.0,21.1,65
half,M1c68zB,6.0,21.1,65
half,EwDyZVe,6.002987746045038,21.1,101
half,ZUOKqWK,6.016666667,21.1,65
half,QHDWhsf,6.016666667,21.1,92
half,XM0P5PB,6.016666667,21.1,92
half,PTpnw0s,6.030284372211772,21.1,45
half,4MhwUW2,6.033333333,21.1,71
half,8nrAFak,6.033333333,21.1,60
half,txUAC2J,6.033333333,21.1,62
half,2kS15bE,6.033333333,21.1,62
half,CFUoQ7D,6.033333333,21.1,60
half,0fnbY2A,6.033333333,21.1,68
half,X3UO4h3,6.0345049880526425,21.1,42
half,AdftPqc,6.040004468071376,21.1,58
half,wic9ft1,6.04113790736266,21.1,60
half,bmfMxwv,6.05,21.1,44
half,tzObJkf,6.05,21.1,32
half,TsSzTIT,6.05,21.1,38
half,Oibrnbc,6.05,21.1,46
half,96qSSne,6.05,21.1,83
half,590TJRD,6.05,21.1,60
half,HvTfzCr,6.05,21.1,65
half,JJvbRil,6.055351272599482,21.1,19
half,FuYGWHR,6.066666667,21.1,88
half,p8iby3H,6.066666667,21.1,110
half,LewI5oE,6.066666667,21.1,65
half,xKgakqu,6.066666667,21.1,41
half,U6WWGb7,6.066666667,21.1,53
half,jAhxEBN,6.083333333,21.1,71
half,6MFH9vA,6.083333333,21.1,85
half,aSg5Lvu,6.086343051440332,21.1,90
half,Xt5dIfX,6.1,21.1,58
half,NJ7B6Q8,6.108955736853109,21.1,31
half,XCxMI35,6.116666667,21.1,65
half,lwmJsp2,6.116666667,21.1,58
half,z4TSZBb,6.116666667,21.1,95
half,C6amlzA,6.116666667,21.1,103
half,PfLwjPO,6.116666667,21.1,61
half,6mE1X3m,6.116666667,21.1,103
half,xHjMTf0,6.133333333,21.1,64
half,EpxhGC2,6.133333333,21.1,58
half,mDcHZqd,6.133333333,21.1,58
half,jLOkG5L,6.133333333,21.1,53
half,BoHZUtc,6.133333333,21.1,67
half,fWb6CNe,6.15,21.1,46
half,8dPSZ6D,6.15,21.1,82
half,WQX3Ukx,6.15,21.1,103
half,OWxFKL7,6.15,21.1,111
half,jtvKRH6,6.15,21.1,114
half,0p8U4iy,6.15,21.1,98
half,IEnlg9n,6.15,21.1,63
half,OBbhWvc,6.15,21.1,80
half,WVIMit0,6.15,21.1,65
