event,runner_id,pace,distance,start_offset
open,5hXp9Ep,4.73,5,15
open,5w3QV9M,4.75,5,49
open,khBUK3q,4.75,5,3
open,ulAF6d5,4.75,5,8
open,OksehIu,4.75,5,47
open,dURpYKS,4.772509190578776,5,13
open,vuT0RGh,4.778011430373177,5,23
open,SgKtZHH,4.8,5,0
open,ZjZA9mM,4.8,5,8
open,WVsRpfY,4.82,5,6
open,cScOWE8,4.82,5,6
open,ginGG6K,4.82031227553077,5,18
open,zA1GX9I,4.829508625707615,5,43
open,62tnOJh,4.83,5,43
open,GUHj2GW,4.85,5,35
open,kf9lBHx,4.85,5,8
open,bu5o8HM,4.85,5,12
open,d6IKbOq,4.87,5,4
open,hKXvJ5l,4.87,5,0
open,jTEocfr,4.88,5,10
open,v88QEWs,4.9,5,33
open,pfc7crY,4.93,5,14
open,k5CxByQ,4.97,5,3
open,j4Hbohq,4.97,5,3
open,n5B5FzQ,5.0,5,13
open,DntjiLA,5.02,5,48
open,QK0iw70,5.03,5,4
open,CCJJsNn,5.05,5,48
open,UxLJRUN,5.08,5,19
open,Mp4Ug2D,5.1,5,4
open,MgiwYZf,5.12,5,10
open,QHirFBP,5.12,5,9
open,UegsWno,5.13,5,7
open,HNuMU7W,5.13033920042045,5,23
open,fmYcKmz,5.15,5,28
open,TQPAjij,5.17,5,4
open,u0kp14L,5.17,5,25
open,wNanxh4,5.18,5,6
open,LbsnW8N,5.18,5,11
open,rL0ZRcq,5.18,5,17
open,VhDj8ir,5.18,5,21
open,iRGXeGD,5.2,5,13
open,BvoDTlU,5.202543537709248,5,9
open,rH15ktK,5.22,5,35
open,lQGRM91,5.23,5,15
open,nGlcNBS,5.249858275012118,5,51
open,NR9HFms,5.25,5,5
open,RDCv5g4,5.27,5,7
open,b6YQQ41,5.27,5,7
open,cGnmlFP,5.272378564812664,5,13
open,tAC3dy4,5.28,5,26
open,ks0HXRb,5.28,5,16
open,D5e3mj7,5.3,5,24
open,avYPTin,5.3,5,49
open,xiPJiyf,5.32,5,9
open,lnu0RXP,5.32,5,9
open,uNMiXWI,5.35,5,27
open,lbrcjGL,5.4,5,49
open,NQI26Re,5.4,5,48
open,chI94eR,5.4,5,8
open,wkcty5A,5.43,5,25
open,dD58hwZ,5.43,5,39
open,eA6vezw,5.43,5,5
open,uHqT2jd,5.45,5,12
open,kshyRzV,5.458611836536683,5,0
open,IjZ0Kmn,5.47,5,9
open,bDUMwoI,5.47,5,10
open,OtvBvoF,5.48,5,7
open,3KY84dm,5.48,5,7
open,oA28kMn,5.48,5,7
open,tBFNtY2,5.48,5,10
open,pRl8lxF,5.48,5,18
open,IHB39s9,5.48,5,24
open,oRVAY0T,5.52,5,49
open,mTUQyNx,5.52,5,22
open,M0JkxDo,5.53,5,10
open,dlQGkAE,5.55,5,28
open,0SzXli1,5.569290466793683,5,12
open,RT8KnjG,5.57,5,9
open,fFhLmbF,5.57,5,13
open,m4piZ1J,5.57,5,13
open,PH4AYOj,5.58,5,19
open,5SoJkLp,5.58,5,26
open,JxUzEH5,5.58,5,53
open,hHmpN6h,5.58,5,18
open,xD4wrCR,5.6,5,5
open,h4ySXpe,5.62,5,8
open,jYwJRyH,5.625161005878723,5,3
open,l84qhha,5.63,5,6
open,lkZ9yJC,5.664047089987958,5,18
open,LcvNvJM,5.67,5,21
open,0CS1gjS,5.67,5,22
open,Dck7Jb4,5.7,5,44
open,18ItrmY,5.713417044973058,5,37
open,iIaOURC,5.72,5,6
open,83MIRDE,5.72,5,7
open,4AxaVsc,5.72,5,48
open,7ZbJxcb,5.72,5,16
open,UbgFKjC,5.72,5,44
open,QSLs9uZ,5.72,5,7
open,HtqE0Fa,5.721265792171006,5,31
open,2ipIxIt,5.73,5,6
open,rULG6NZ,5.734435941183957,5,44
open,FepBVbL,5.7524893592704425,5,37
open,ezNfXmW,5.77,5,18
open,WwJQxgE,5.77,5,4
open,odVU2yn,5.771778765294317,5,45
open,mH4i5UZ,5.78,5,45
open,fmKH5j8,5.78,5,14
open,Esj0gwM,5.78,5,50
open,N0Uayq3,5.790768052021871,5,5
open,J2rlaLk,5.8,5,45
open,BeUbvcz,5.8,5,37
open,c8b8HCb,5.8,5,54
open,KxrYAY4,5.82,5,18
open,PzhJ2HF,5.85,5,13
open,Ake5oaX,5.85,5,45
open,Ik9YE7E,5.85,5,23
open,n17JOID,5.88,5,11
open,ARLJqJJ,5.88,5,10
open,6GGVAnt,5.88,5,15
open,Y52dr37,5.88,5,11
open,vD8hmA4,5.88,5,33
open,hWx4w05,5.88,5,11
open,SVMjYdw,5.88,5,24
open,tk596M3,5.916482766395419,5,63
open,Czv6VEd,5.91935570440436,5,5
open,PA5Y6GG,5.92,5,5
open,iFY7tyO,5.92,5,31
open,argxMWo,5.92,5,54
open,zFSvYvi,5.93,5,17
open,xEDkfK6,5.93,5,52
open,HsZXwys,5.939255430451353,5,4
open,i38weYM,5.95,5,10
open,8Lf0C5p,5.95,5,15
open,OxPmQNG,5.97,5,38
open,CzrUfSv,5.97,5,39
open,xZuudfZ,6.0,5,51
open,jQT7eed,6.0,5,11
open,C5kow2y,6.02,5,13
open,Ctfx3Be,6.023960722546799,5,7
open,hHi1s3v,6.03,5,20
open,yKFmvrc,6.03,5,24
open,fZKIV3q,6.03,5,15
open,BoYNbV0,6.032871297422424,5,36
open,jXei8qa,6.043934135502183,5,57
open,5uhzgmj,6.05,5,13
open,rd4PNuP,6.05,5,19
open,FvOksSH,6.05,5,20
open,mpWqE8W,6.0724601284372035,5,5
open,51IlFEC,6.08,5,32
open,3CdHsaQ,6.08,5,39
open,sMWLJ5n,6.08,5,29
open,WCc4Rg8,6.1,5,8
open,ZhzK3Sm,6.12,5,38
open,uNrwufu,6.12,5,47
open,k0GgKA8,6.13,5,2
open,NCwzXwD,6.13,5,57
open,seOgNSS,6.15,5,37
open,g3ZdP68,6.15,5,14
open,zikD2w5,6.153948387489766,5,4
open,XAyP6cb,6.158055022798246,5,53
open,99ki7k2,6.160553950700251,5,22
open,T6Tzum6,6.1608935765204755,5,21
open,wiGD24r,6.17,5,26
open,ByeiDz8,6.17,5,46
open,WoX0sZM,6.18,5,46
open,ihOv1Yr,6.18,5,21
open,CVm7NJa,6.2,5,14
open,YGpgMZ8,6.22,5,3
open,3slb8is,6.22,5,41
open,yuIPREO,6.22,5,54
open,8JslTRO,6.22,5,19
open,zSqNgOi,6.22,5,54
open,fpRvtg9,6.22,5,56
open,7LGRTNN,6.22,5,3
open,gCEt0dI,6.23,5,53
open,kr6XzMW,6.23,5,40
open,kaV8cJJ,6.23,5,32
open,Ug0WhHe,6.23,5,35
open,oNlCa1S,6.23,5,32
open,4o3hhky,6.23,5,9
open,tMxlokd,6.25,5,34
open,tcs39XS,6.25,5,35
open,eMzfRh2,6.25,5,24
open,ucMyxGQ,6.265562419619334,5,22
open,g0aEUq4,6.27,5,65
open,AsATDpP,6.27,5,36
open,apjHRAJ,6.27,5,66
open,G7ZdAjA,6.272260635895378,5,25
open,xsy2tyo,6.28,5,36
open,szkYzgb,6.28,5,36
open,Ff6lKET,6.28,5,65
open,htqID34,6.28,5,4
open,xVfvPFr,6.28,5,36
open,TZUUr0s,6.28503809541207,5,10
open,zmuMpD2,6.3,5,7
open,Ei60gbR,6.3,5,9
open,FrTjyRl,6.3,5,4
open,vF0xrwc,6.3,5,8
open,bsOueH7,6.307774299174286,5,15
open,ZnjWSRX,6.317113704387605,5,55
open,0FOUrXr,6.32,5,51
open,OXmxSub,6.33,5,47
open,3Gw9LBw,6.35,5,5
open,Ns7SXsb,6.35,5,10
open,5vH6nDB,6.35,5,20
open,JYjVdIB,6.35,5,47
open,bg5RqlO,6.37,5,64
open,zfxjwp4,6.37,5,27
open,qLUMxmn,6.37,5,11
open,bE1WcSM,6.37,5,27
open,s33RwHA,6.37,5,64
open,4nvSFm0,6.37,5,54
open,gUaeX6Y,6.38,5,45
open,BgAY3nH,6.38,5,28
open,e4qxKed,6.38,5,15
open,nWqdVHw,6.4,5,55
open,H5n7SQy,6.4,5,13
open,4gfjmnX,6.4136574225177085,5,9
open,RBfe4dg,6.42,5,9
open,kDaiRPR,6.42,5,30
open,SXUC8ED,6.43,5,23
open,6UKfjKR,6.43,5,24
open,bBBsCgr,6.444443208064102,5,4
open,aPFegfM,6.45,5,39
open,HZgZRvp,6.45,5,7
open,H9AEM8q,6.45,5,7
open,J8ISO8A,6.45,5,39
open,uJdQuRF,6.457008398058104,5,0
open,BJBNvPw,6.465007894512584,5,44
open,EEUGZ0k,6.47,5,10
open,wx6MslS,6.47,5,47
open,C0nyfNK,6.47,5,13
open,xHau4AX,6.47,5,22
open,GrqMaTb,6.48,5,27
open,tM3ZDku,6.48,5,44
open,gBseAEh,6.48,5,66
open,sSJDYTS,6.48,5,33
open,excEWch,6.48,5,50
open,fcY8MgE,6.48,5,66
open,f8a9C27,6.491516831841247,5,51
open,zFBLg9Y,6.495215916064295,5,63
open,STzepLg,6.498915208498089,5,48
open,JIMDqxp,6.5,5,42
open,1x4eQoE,6.509374567106532,5,26
open,hLoTgM1,6.52,5,16
open,7quN3iW,6.52,5,9
open,IOvxWwx,6.52,5,41
open,RvQdKS3,6.52,5,42
open,1QqfzR6,6.52,5,10
open,82I2VUN,6.52,5,11
open,mt3p4XC,6.53,5,47
open,TMJES0h,6.53,5,12
open,kgU54kY,6.53,5,48
open,A1Qg4eR,6.53,5,9
open,zHNgJqP,6.546905241338441,5,7
open,uj6UWWL,6.549779756374911,5,6
open,kDyCeo3,6.55,5,40
open,l0BNXFO,6.55,5,40
open,jIQDkYy,6.55,5,40
open,QUb0tPj,6.55,5,29
open,Lmd70In,6.57,5,16
open,xxUmfQL,6.58,5,51
open,J1UdLaG,6.6,5,18
open,NrkvgSC,6.6,5,36
open,u5Npnfi,6.62,5,56
open,QvjHwIR,6.62,5,47
open,dKBTuak,6.62,5,19
open,VWtxzvN,6.63,5,13
open,0ieigxi,6.63,5,33
open,fxtQcKI,6.63,5,33
open,bAnS2ZK,6.630510636861939,5,44
open,ttUxNUH,6.639281080860365,5,58
open,HylzSZf,6.646266145667027,5,36
open,zDF0F8F,6.65,5,75
open,y2Hy024,6.65,5,76
open,Ezk1BEt,6.65,5,58
open,casdoBw,6.67,5,50
open,swx4rHN,6.67,5,12
open,oys4AEx,6.68,5,16
open,PeNWmYe,6.6836163858813595,5,28
open,BTg8NDD,6.699017848626792,5,35
open,0agEFeA,6.7,5,17
open,NjdsWF7,6.7,5,22
open,eirWlVs,6.714327237602041,5,9
open,CDEu8II,6.719915769847754,5,13
open,0ud4Q46,6.72,5,29
open,kzZNBTD,6.73,5,25
open,hZnJgx3,6.77,5,63
open,9zwvArj,6.77,5,27
open,sQwhVqp,6.77,5,47
open,V6JsivF,6.78,5,44
open,gcCdC7M,6.78,5,42
open,yVjLT2f,6.78,5,34
open,2ztnX1k,6.783058236078878,5,21
open,JeQPMa4,6.8,5,36
open,GYfb9Ld,6.8,5,44
open,om5Txz1,6.8,5,28
open,jIDnyNa,6.80643686413729,5,20
open,KUXVgJP,6.80676723402982,5,34
open,CgpJEm5,6.82,5,26
open,cHKS8sZ,6.83,5,51
open,oY6EW6Q,6.834799446246059,5,58
open,HZDQLI5,6.843810341939044,5,59
open,h4CpPq3,6.84575005869327,5,62
open,I4Z0YYJ,6.85955058385864,5,17
open,3UZ0nzh,6.872997049185397,5,12
open,9NWTzHY,6.88,5,50
open,TXFq0Uv,6.895780669436194,5,19
open,8ybtX9i,6.9,5,29
open,uWt5wkg,6.9,5,29
open,alN0XII,6.9,5,38
open,XQ0K1wl,6.92,5,6
open,HWWvHlc,6.95,5,46
open,S7fVrqj,6.95,5,45
open,RrwkzbM,6.95,5,26
open,10dTnt1,6.959117073048805,5,23
open,SIgKXjf,6.96122040916297,5,60
open,eTcmuzF,6.97,5,9
open,3a2NsZY,6.97,5,5
open,Y5b0Sg3,6.97,5,5
open,YyjseKm,6.97,5,39
open,IzVlnzN,6.97,5,9
open,42QEu8L,6.97,5,22
open,XNzfYxx,6.97,5,9
open,CYEZzvo,6.97,5,17
open,WHcfmQM,6.98,5,66
open,IwHkSKt,6.98,5,48
open,KzOh1Z0,6.98,5,43
open,pVgLTu7,6.98,5,22
open,7bGenWH,6.98,5,34
open,eDSdyoL,6.98,5,42
open,cshzQrw,6.98,5,14
open,2FFh2VM,6.98,5,11
open,CLXqBQ7,6.98,5,11
open,s6Ld4f3,7.0,5,17
open,u54W7Iw,7.0,5,13
open,9bJt2UZ,7.0,5,27
open,6EJsLlZ,7.02,5,35
open,7o4XEfb,7.02,5,17
open,H5coQsJ,7.02,5,61
open,soEvqLc,7.03,5,27
open,uCTdYSS,7.07,5,24
open,1xFIpq4,7.07,5,25
open,rZuslhK,7.08,5,6
open,AjFTwG5,7.0883398434600196,5,32
open,hcWwFUg,7.095377717864759,5,19
open,8tZAuUw,7.0954274806882385,5,23
open,9iQ6jeK,7.0991199797165105,5,15
open,ctrWWXa,7.1,5,27
open,LobhaGn,7.1,5,18
open,YovRYXm,7.1,5,44
open,mPlBDRi,7.1,5,21
open,5LHnhrL,7.100871078990874,5,59
open,GKmvJVA,7.113415532045071,5,63
open,z4iuDip,7.12,5,28
open,43BWK0k,7.12,5,56
open,Pa4omA9,7.12,5,17
open,Htf6JiI,7.12,5,54
open,yzD3jNw,7.120182073879291,5,13
open,WZq2Hs0,7.15,5,46
open,25os5Gb,7.15,5,16
open,YstmaKH,7.15,5,34
open,JoFAlrp,7.15,5,45
open,MMfIv9H,7.15,5,46
open,izCAjHv,7.15,5,49
open,4yNTCEZ,7.169469050169327,5,64
open,lEMxjRZ,7.17,5,52
open,FDub1pX,7.17,5,44
open,q9HVFej,7.17,5,21
open,WNBC76o,7.17,5,53
open,WSkuheg,7.18,5,61
open,vQn7tLg,7.18,5,20
open,wXgKKcq,7.18,5,40
open,ksy8Sul,7.2,5,35
open,MoB5ldT,7.2,5,36
open,rJAFDIt,7.2,5,60
open,dX0Xvir,7.204876258860316,5,3
open,LNCJ3ZT,7.2109379537952165,5,30
open,bQMuMqm,7.2163581288660765,5,6
open,tim1laV,7.22,5,23
open,Wv3HEi9,7.22,5,40
open,vKQILYF,7.22,5,22
open,OEZbSht,7.23,5,20
open,vyBCtem,7.2433204466073295,5,22
open,lwZTlv8,7.25,5,60
open,oU6fyWO,7.25,5,0
open,ad4k7Ek,7.25,5,34
open,ujfr501,7.268039517718583,5,4
open,crNvHKr,7.269100255527679,5,7
open,nCG4K9B,7.27,5,18
open,2P9hWQx,7.27,5,39
open,bmi9kdI,7.27,5,58
open,JhnjRaE,7.28,5,58
open,mlO7ia7,7.28,5,33
open,t8UmXwh,7.28,5,38
open,8qI3W0K,7.286949185056307,5,20
open,VSjQAMM,7.3,5,14
open,sTQbU7H,7.3,5,55
open,JDM4T61,7.3,5,14
open,S024Gjz,7.32,5,37
open,sABk5i8,7.32,5,44
open,VNIXJwB,7.32,5,24
open,X52e9jV,7.32,5,57
open,hvg1FXB,7.32,5,62
open,tqicwRC,7.33,5,12
open,deyxLz7,7.35,5,38
open,Lnujtvr,7.35,5,16
open,RxgQPDt,7.35,5,5
open,84k7HWQ,7.35,5,16
open,t7jrdhN,7.35,5,16
open,HMRypqa,7.35,5,51
open,3FwvWmO,7.35,5,42
open,wSdUGXF,7.37,5,46
open,gS9vXNs,7.370973989682935,5,48
open,W2E9Mj5,7.379480603521226,5,7
open,kW82mQF,7.38,5,31
open,UTF0xF3,7.38,5,16
open,H2INYRq,7.38,5,31
open,2aXNDQ3,7.38,5,35
open,9ooCLVO,7.38,5,15
open,Bm1s0RY,7.38,5,41
open,PeVAXgz,7.38,5,15
open,oC5RcU9,7.392032258969988,5,51
open,QhdtPUT,7.3932198642708435,5,13
open,helO7Z2,7.4,5,60
open,IyEmDLd,7.4,5,49
open,nOVRsvo,7.4,5,22
open,1TF0pjE,7.4,5,27
open,JKaEJOu,7.4,5,23
open,MZfDzvv,7.400847398601927,5,49
open,hYht6OQ,7.42,5,19
open,Po8TtMM,7.42,5,19
open,BDpHrjP,7.427570208569005,5,66
open,bFs7kYF,7.45,5,13
open,wzCB8FI,7.45,5,14
open,L4DJxN4,7.4527070240939315,5,43
open,FWSkfZ7,7.47,5,32
open,Me77hES,7.47,5,0
open,2JDhijo,7.47,5,32
open,V1engyh,7.470083235537336,5,22
open,1GeGGyV,7.48,5,20
open,TNyXV7u,7.484173277088045,5,10
open,vvQbQky,7.5,5,23
open,vH0pRqY,7.5,5,23
open,NtKH9sm,7.5,5,23
open,eriX8av,7.5,5,19
open,tFLKyxz,7.5112721375567375,5,15
open,wYguTSU,7.52,5,18
open,TbpyM6A,7.52,5,63
open,Rrprtmg,7.52,5,19
open,zFprgTY,7.53,5,34
open,F2PqJqJ,7.53,5,49
open,fYO7mdN,7.53,5,50
open,8OVyAd1,7.55,5,21
open,Ko1vF9l,7.57,5,35
open,w3ljdsy,7.57,5,38
open,JXKAxFJ,7.57,5,37
open,N6813A3,7.58,5,60
open,Le47yJr,7.58,5,35
open,gYnbTcl,7.6,5,12
open,NK8FfOJ,7.6,5,66
open,zp6XXke,7.62,5,65
open,rhqKcJj,7.62,5,49
open,xUahK2V,7.62,5,56
open,ngo7D8W,7.63,5,45
open,klw8aBv,7.65,5,29
open,QajL53A,7.68,5,62
open,zZfxGXl,7.7,5,56
open,cHt4sjg,7.7,5,56
open,fgSavwB,7.72,5,63
open,7tdQTxw,7.72,5,2
open,d1vIbgz,7.72,5,7
open,Xcmjaqb,7.72,5,10
open,Qtp3BFG,7.7241634443558,5,40
open,3j759GZ,7.73,5,55
open,KtjfkxO,7.73,5,32
open,lcDxhFN,7.75,5,2
open,oBsXBDe,7.78,5,54
open,oFafGge,7.838592370510801,5,6
open,mt79jQD,7.84065653474872,5,26
open,tRPqgPR,7.85,5,19
open,vjJx5bJ,7.87,5,67
open,s3R8Dhv,7.87,5,59
open,T7zPkpF,7.9,5,45
open,T3ytVcY,7.9,5,29
open,Ea2zsLY,7.92,5,36
open,iGCtEpZ,7.93,5,38
open,hOsvWp0,7.93,5,26
open,9FlFuO8,8.0,5,57
open,mHInYkq,8.0,5,31
open,9gevhyH,8.03,5,67
open,a0suh0J,8.03,5,67
open,nuAfLcw,8.04128754191379,5,49
open,wcWkg0L,8.05,5,30
open,vJukWqq,8.05,5,31
open,eWl5tmg,8.072238551011568,5,4
open,Lbefzv4,8.122835730366806,5,42
open,8x04VlI,8.15,5,21
open,Hg8otCE,8.17,5,183
open,MfNGsyf,8.189825037992463,5,11
open,CUTNsjx,8.23,5,41
open,iAc9qVz,8.233172911630357,5,17
open,bTgjJTP,8.25,5,29
open,UIX1GwR,8.25,5,50
open,m3lPABW,8.27,5,50
open,WPVzuie,8.27,5,51
open,RvS4m96,8.27,5,0
open,rZw7Wg4,8.28,5,62
open,xhTUr5O,8.28,5,63
open,NG3dKqd,8.310751302733902,5,8
open,M85RO9Q,8.316924798120587,5,54
open,0yYta5Z,8.32,5,59
open,fpRek47,8.33,5,58
open,cH5f7oE,8.33,5,62
open,2QteZVP,8.33,5,62
open,Y1fiebw,8.38,5,61
open,BEsT2JO,8.4,5,58
open,TSCikzl,8.418933558413068,5,46
open,Fc4EfBN,8.42,5,58
open,uxpcv2X,8.43,5,19
open,kTkbnAQ,8.43,5,63
open,BER44BQ,8.43,5,19
open,kcBHlQf,8.47,5,39
open,K0kAudD,8.48,5,9
open,HnpdrYN,8.48,5,39
open,mC79BRu,8.5,5,19
open,fIeZqub,8.53,5,51
open,7amHqhH,8.559181739416248,5,25
open,pG60T1v,8.57,5,60
open,aBSeAjp,8.57,5,61
open,SjOmfJK,8.57,5,24
open,LLLuLu0,8.58,5,25
open,xaMOaIV,8.62,5,25
open,JaDmaBK,8.65,5,45
open,CbemMvd,8.668403911642752,5,16
open,2tiDjmL,8.67,5,65
open,kaQula9,8.67,5,28
open,4PwykdQ,8.68,5,55
open,uE2kz8s,8.72,5,31
open,9XoHdSX,8.72,5,32
open,VoNUc4M,8.73,5,66
open,iYPQMif,8.77,5,48
open,Sv15CUN,8.78,5,18
open,vQt8MeT,8.78,5,56
open,Sb8Xg83,8.81145236531583,5,28
open,eGtO0gr,8.812612935236917,5,9
open,Xv2OdQe,8.9,5,43
open,4pRpXfY,9.0,5,61
open,mwwTT61,9.0,5,60
open,qh2DyzR,9.018938287717837,5,6
open,QH9Qowq,9.02,5,64
open,kXvVcJ8,9.047363183040417,5,7
open,qnXpxdY,9.07,5,42
open,LmgD1kZ,9.105294545067107,5,27
open,vnQvb3g,9.17,5,11
open,iCi8lIi,9.17,5,31
open,SvZzdiP,9.17,5,30
open,RxlTOYV,9.2,5,34
open,HpDZ47X,9.218221440588847,5,19
open,PIBdiVK,9.3,5,29
open,LUZjPpB,9.313400694594293,5,63
open,6D9AEdi,9.32,5,28
open,dfpzOfG,9.35,5,20
open,Ov8WYRD,9.427329049818873,5,60
open,kGKYbz9,9.47,5,27
open,8dW7wBw,9.47,5,28
open,21CQIiU,9.48,5,24
open,p3OjnL7,9.490311054851375,5,30
open,Wa69RzK,9.5,5,13
open,HR1qFVQ,9.52,5,13
open,eMKIS6v,9.53,5,57
open,CZElorf,9.55,5,22
open,mc9ByMM,9.58,5,30
open,S2Vk9Cb,9.659366843319031,5,64
open,eI8sr2F,9.67,5,32
open,lKoAERJ,9.677312666353394,5,49
open,xiOFatV,9.68,5,12
open,0CvIDJg,9.7,5,12
open,HC0vaZN,9.71194066911388,5,34
open,7sf8mlN,9.714537692235446,5,13
open,RlH19yJ,9.76029321514624,5,19
open,S6VMA3D,9.85,5,56
open,pY6LcDT,9.85,5,36
open,ddztCqe,9.85,5,36
open,Wu0ERgI,9.87,5,63
open,487ohmo,9.87,5,32
open,oHHkPTJ,9.9,5,40
open,wZmb3CX,10.004595783965517,5,47
open,PMfTtF9,10.09868574884427,5,35
open,s45yTCx,10.1,5,7
open,UQ5LsHT,10.1,5,64
open,VpAR4gE,10.17,5,54
open,FsR3Q5O,10.17,5,54
open,dGzhcqT,10.265582258364802,5,37
open,l3trpxm,10.28,5,44
open,pLzjx8t,10.3,5,43
open,DEgXCer,10.3,5,44
open,ZHAas3v,10.321052780373615,5,23
open,UYVynQY,10.4,5,60
open,fBZeqd1,10.4,5,60
open,QgMU7aS,10.447206697411913,5,2
open,UQb5S6r,10.48,5,9
open,D8uA1h6,10.588440429733922,5,9
open,uP6yfoJ,10.77,5,64
open,IKjQo3e,10.78,5,57
open,nMpavVg,10.78,5,56
open,noOpwfM,10.83,5,17
open,ATJFbFb,10.85,5,16
open,KXAP8Y9,10.85,5,16
open,rLyj2d0,10.92,5,34
open,A5Tw7aG,10.92,5,36
open,kIXRaDb,10.92,5,35
open,KupczYW,10.92,5,56
open,5XP5Xj9,10.92,5,33
open,FrKPkbt,11.08,5,64
open,tKfnWwx,11.08,5,64
open,EGRE45H,11.23,5,52
open,OLcAC0l,11.23,5,52
open,CobI3LN,11.4,5,0
open,YMcaBgJ,11.4,5,0
