event,runner_id,pace,distance,start_offset
10k,cggpzmK,4.95,10,4
10k,SXh3weK,4.95,10,6
10k,PSN1eg2,4.95,10,1
10k,rYPsy1G,4.95,10,6
10k,85KLXwW,4.966666667,10,8
10k,EWfSK9F,4.966666667,10,0
10k,bLPGULy,4.966666667,10,40
10k,qjywDl4,4.981215254396499,10,0
10k,DedmUH8,4.983333333,10,13
10k,xqwt5f8,4.983333333,10,3
10k,iwETsJm,5.0,10,4
10k,TB0040F,5.016666667,10,38
10k,NF49ct5,5.016666667,10,3
10k,sNiPTrt,5.033333333,10,17
10k,YgRltqG,5.05,10,2
10k,5rA9TjF,5.05,10,26
10k,ENy3UnB,5.066666667,10,20
10k,0IkAC6S,5.066666667,10,7
10k,QIbzyKf,5.083333333,10,15
10k,9euuWg9,5.1,10,21
10k,WuD5oDI,5.1,10,8
10k,L6CssGP,5.106532638794911,10,12
10k,1IdqvaN,5.116666667,10,39
10k,3pYMWeQ,5.116666667,10,14
10k,GNiE5gG,5.133333333,10,49
10k,lzkbekF,5.133333333,10,27
10k,i36gShQ,5.133333333,10,7
10k,WBcuL3L,5.133333333,10,4
10k,cJjpHKP,5.133333333,10,7
10k,zE1KZIy,5.133333333,10,9
10k,WtKKi0P,5.14375141385594,10,15
10k,eu32aIT,5.146330681718355,10,56
10k,6IgDQ3G,5.148986310420769,10,32
10k,RPX9qgP,5.15,10,19
10k,DVKChkM,5.15,10,18
10k,TPWZ5le,5.15,10,5
10k,12JRdiG,5.166666667,10,6
10k,aZW7FNF,5.166666667,10,7
10k,QbMITvj,5.166666667,10,6
10k,vDULlx4,5.183333333,10,28
10k,gQuXM7X,5.203227716086591,10,22
10k,qLSzCj6,5.213733307470156,10,32
10k,BmN03ld,5.216666667,10,28
10k,4z1kH8T,5.216666667,10,24
10k,yLDy2Vu,5.25,10,16
10k,bl3H9sf,5.25,10,4
10k,09LPeoL,5.25,10,24
10k,xA1mGoM,5.25,10,15
10k,1oJ8pPc,5.25,10,27
10k,hhVIPh6,5.266666667,10,23
10k,AcfZjwP,5.266666667,10,23
10k,bp6pImM,5.266666667,10,7
10k,mTEPw8A,5.2673130322634565,10,41
10k,bFllk49,5.283333333,10,20
10k,1jIRY4U,5.283333333,10,20
10k,4ta65O4,5.283333333,10,23
10k,jrprxtl,5.283333333,10,22
10k,ylKYa6J,5.3,10,7
10k,G4JK34p,5.3,10,27
10k,ebRDF0F,5.316666667,10,18
10k,rxruU9i,5.3205388729309115,10,8
10k,Rybg1go,5.333333333,10,28
10k,N41XFbt,5.333333333,10,14
10k,qkOZGQM,5.333333333,10,12
10k,PsqUJTZ,5.35,10,52
10k,Z9Bt1Vc,5.35,10,13
10k,q30eok9,5.35,10,10
10k,3vQmrCY,5.366666667,10,27
10k,dywupOq,5.366666667,10,3
10k,9xsqrv0,5.366666667,10,10
10k,D94TxUe,5.383333333,10,60
10k,RJM7Vfs,5.383333333,10,13
10k,5fFtYS4,5.383333333,10,11
10k,Yvs1pqc,5.4,10,46
10k,tQ2ve8a,5.4,10,16
10k,zQW1Aoe,5.4,10,5
10k,8EMVNJf,5.4,10,13
10k,ZF98hei,5.416666667,10,28
10k,RsNhECQ,5.416666667,10,33
10k,G29mlag,5.416666667,10,18
10k,MGoajk4,5.416666667,10,10
10k,kv5VhLd,5.416666667,10,5
10k,zETcB1p,5.433333333,10,11
10k,IqtiNq4,5.433333333,10,26
10k,moL0dFa,5.45,10,9
10k,N5RpagS,5.45,10,6
10k,PVn6tXh,5.45,10,22
10k,905Ypn3,5.45,10,10
10k,xlc5CFw,5.45,10,18
10k,lDv7tpN,5.45,10,19
10k,3a7VHDB,5.45,10,38
10k,ydZFu5H,5.45,10,8
10k,VIUi7TW,5.466666667,10,47
10k,giRUEhP,5.466666667,10,59
10k,694Ivum,5.466666667,10,47
10k,MiajBP8,5.466666667,10,21
10k,AGwt9eI,5.466666667,10,9
10k,yzbkdlJ,5.466666667,10,23
10k,LaNKhP4,5.466666667,10,22
10k,lKofZj5,5.483333333,10,8
10k,yt0RMye,5.5,10,8
10k,nl8asKy,5.5,10,9
10k,Addh5Wv,5.5,10,10
10k,3PeSUcD,5.515923354756138,10,24
10k,oGFDwh0,5.516666667,10,13
10k,7COR7yq,5.516666667,10,21
10k,gThhDZ8,5.516666667,10,16
10k,iSo5e98,5.516666667,10,43
10k,FrHdR2F,5.533333333,10,13
10k,6dPVgiw,5.533333333,10,48
10k,n3NsTy6,5.533333333,10,48
10k,8ZodTis,5.533333333,10,41
10k,G0onBOI,5.533333333,10,16
10k,0qCd02N,5.533333333,10,28
10k,cO9uCoV,5.533333333,10,21
10k,o61Jcyd,5.55,10,14
10k,Y1OtQQx,5.55,10,21
10k,0V5WKCm,5.55,10,16
10k,KEE5fSo,5.55,10,27
10k,DMen5gn,5.55,10,14
10k,KzGHsg0,5.55188233253798,10,4
10k,hnKoxTy,5.566666667,10,14
10k,lKeLGlB,5.566666667,10,15
10k,RcftJfD,5.583333333,10,12
10k,JFXAO3v,5.6,10,45
10k,wuHDb8V,5.6,10,4
10k,Zn6Q8lt,5.6,10,4
10k,jcQMP6t,5.6,10,46
10k,GEs5mXA,5.608040706908895,10,51
10k,Bva0mtG,5.616666667,10,17
10k,emezMCp,5.616666667,10,27
10k,oN2t59F,5.63261870615424,10,5
10k,1pWkX0e,5.633333333,10,32
10k,P4tdpVI,5.633333333,10,16
10k,sg2lP70,5.633333333,10,16
10k,A32akZw,5.633333333,10,8
10k,FFv5gJX,5.633333333,10,14
10k,iE1EF6C,5.634428569685529,10,3
10k,OHUKfwA,5.639411907868698,10,12
10k,z5dtLP7,5.65,10,19
10k,BrupN1T,5.6627103006229085,10,8
10k,Ghfp4zP,5.666666667,10,26
10k,gfMoeWu,5.666666667,10,21
10k,9IVDpus,5.666666667,10,22
10k,IuSxp5T,5.666666667,10,22
10k,uDXOMWG,5.6743594153766725,10,11
10k,7I3KONg,5.681209230461149,10,51
10k,2Eeu0Up,5.683333333,10,27
10k,K1dC6h7,5.683333333,10,34
10k,L6B3dq6,5.683333333,10,6
10k,zhnj5AM,5.683333333,10,29
10k,Eh8rSVj,5.683333333,10,9
10k,My1Pzii,5.683333333,10,10
10k,tUXuBEq,5.683333333,10,10
10k,zHbVY5z,5.685520059080481,10,53
10k,9TrAzDw,5.7,10,6
10k,XRnoHcv,5.7,10,32
10k,l4vN0Fj,5.716666667,10,19
10k,vM2N7cm,5.716666667,10,12
10k,5xiKaRK,5.717549990917178,10,58
10k,l2NAcr4,5.730595418185448,10,24
10k,BFJxqBv,5.733333333,10,21
10k,fcb1uSD,5.743201155509345,10,50
10k,vjanwGz,5.749811400477455,10,2
10k,oRh9xNO,5.75,10,25
10k,KHgLxoA,5.75,10,16
10k,g4DmYni,5.75,10,14
10k,R1ei64q,5.75,10,57
10k,a3wX6rg,5.75,10,31
10k,RkFGIwD,5.75,10,26
10k,LSg0hU7,5.758218087892478,10,21
10k,YttyU9K,5.766666667,10,31
10k,UITDpKn,5.766666667,10,30
10k,zD6DAPg,5.766666667,10,20
10k,LbvofEW,5.766666667,10,18
10k,ZbQR82j,5.783333333,10,21
10k,hdMOWoF,5.783333333,10,31
10k,ByKWGKw,5.8,10,9
10k,0G8QS06,5.8,10,38
10k,dOpwics,5.8,10,31
10k,AuSFTFe,5.8,10,18
10k,aDEhYGC,5.8,10,14
10k,X9z4lRt,5.8,10,13
10k,hyJCiav,5.8,10,17
10k,iGNX2yp,5.8,10,44
10k,kt6jeY2,5.8,10,8
10k,dtsi5FY,5.816666667,10,32
10k,PUCUhUe,5.816666667,10,29
10k,nbmjvn4,5.816666667,10,36
10k,8vixtNi,5.817584058633956,10,52
10k,TqRKLoh,5.833333333,10,24
10k,b0FBOIN,5.833333333,10,29
10k,VTUhhn0,5.833333333,10,22
10k,RWfpXAX,5.833333333,10,43
10k,YdT9TJx,5.833333333,10,30
10k,44ACih5,5.833333333,10,51
10k,7Gft14j,5.833333333,10,46
10k,FHeNbrP,5.833333333,10,15
10k,7kKGa9s,5.844836525262628,10,8
10k,2t27k6p,5.85,10,25
10k,OJDk4eA,5.85,10,19
10k,6ae5J1Q,5.85,10,30
10k,zVzI4yG,5.85,10,27
10k,1RmVH5h,5.85,10,36
10k,PElgTO9,5.85,10,11
10k,4q217PA,5.855215521934214,10,32
10k,rLjCopS,5.858922019603167,10,41
10k,ch6Blme,5.859310664327706,10,3
10k,qD6MVwR,5.862885811130395,10,0
10k,O7nRLNs,5.866666667,10,22
10k,QOh1DtL,5.866666667,10,22
10k,CefPDbx,5.866666667,10,21
10k,9QziuwA,5.866666667,10,45
10k,ruCBIUM,5.866666667,10,15
10k,otF9x20,5.866666667,10,25
10k,HDqgvCu,5.869873989076199,10,45
10k,K9FlEXp,5.883333333,10,29
10k,iieLqk2,5.883333333,10,32
10k,enEEzlj,5.883333333,10,16
10k,4JuoTv4,5.887799270654249,10,16
10k,4ovw5Qt,5.9,10,36
10k,fBEX7Dc,5.9,10,32
10k,U1ALkPA,5.9,10,22
10k,vaBA5aI,5.9,10,21
10k,bxNNcr0,5.9,10,19
10k,fKe4P6i,5.9,10,24
10k,Btp4Cj5,5.9,10,25
10k,BVxruTo,5.9,10,24
10k,v545PRb,5.9,10,22
10k,wJXGSMz,5.9,10,18
10k,Hwxq5Oq,5.900638646768072,10,20
10k,ckRIN6P,5.916666667,10,44
10k,AOuLMz2,5.916666667,10,30
10k,Qjmz5XM,5.916666667,10,20
10k,I2IHIwB,5.916666667,10,19
10k,IdmqG7Z,5.916666667,10,27
10k,0IbD7ci,5.916666667,10,36
10k,U4Y4efe,5.916666667,10,31
10k,xlZ2R7J,5.9195704826161295,10,25
10k,gS7zyJp,5.926069523662329,10,2
10k,sP2rTVq,5.933333333,10,22
10k,LfOMce0,5.933333333,10,18
10k,FEUS8Kk,5.933333333,10,22
10k,TmApGxB,5.933333333,10,26
10k,ttmfo4v,5.933333333,10,19
10k,mCqpFL8,5.933333333,10,9
10k,rBovqtT,5.933333333,10,33
10k,loYejCj,5.933333333,10,28
10k,ySTZGTL,5.933333333,10,31
10k,mkPntcR,5.95,10,33
10k,7J6shoL,5.95,10,45
10k,J4OgHRR,5.95,10,26
10k,qrQyFo9,5.95,10,13
10k,vW2Ki8q,5.95,10,26
10k,0nUqD6T,5.95,10,24
10k,MEeRjVX,5.95,10,34
10k,taBfQpL,5.95,10,34
10k,iHEG82a,5.95,10,24
10k,5SGkKf8,5.95,10,26
10k,eTiuU2m,5.96048187721895,10,13
10k,ib3yzGl,5.96514078363971,10,7
10k,KZGMesz,5.966666667,10,51
10k,CFTK0qB,5.966666667,10,25
10k,KgWfcOt,5.966666667,10,17
10k,iG3075T,5.966666667,10,39
10k,09I4zuq,5.966666667,10,30
10k,mMqBway,5.9731938470928,10,44
10k,nloX1pz,5.983333333,10,28
10k,h2V26Gi,5.983333333,10,20
10k,PLYzHjZ,5.983333333,10,30
10k,zudE46U,5.983333333,10,13
10k,9gyGqfK,5.983333333,10,31
10k,TQFuZKn,5.985105823045038,10,17
10k,saXR3HO,6.0,10,45
10k,vgrQap1,6.0,10,25
10k,q5eF10t,6.0,10,25
10k,B3FJo5T,6.016666667,10,19
10k,CmkgAkv,6.016666667,10,69
10k,t7VG0GO,6.016666667,10,29
10k,w8BMSVe,6.016666667,10,25
10k,7bXpMy1,6.016666667,10,18
10k,sUpNA4l,6.033333333,10,45
10k,13lJ7Jv,6.033333333,10,45
10k,BJrWzoC,6.0341453457870085,10,53
10k,KAJZew4,6.043049566990155,10,41
10k,cWAyJf4,6.05,10,32
10k,mYeshoO,6.05,10,26
10k,ISPy4f7,6.05,10,28
10k,fOm6gNY,6.05,10,51
10k,ul5Kopb,6.051491896839836,10,31
10k,kwlNrIS,6.065485012580459,10,62
10k,OOmEFbg,6.066666667,10,14
10k,Ti6wtgC,6.093666919425846,10,22
10k,ccT5qev,6.09584691623845,10,27
10k,xZMdxsF,6.098796968014488,10,16
10k,u7TcD4d,6.1,10,36
10k,hskIYsd,6.1,10,16
10k,crZjIV1,6.1,10,37
10k,66U1wkX,6.1,10,37
10k,ZDcLeJm,6.1,10,12
10k,C1t678B,6.1,10,11
10k,rGMpWRa,6.1,10,36
10k,JVapBoP,6.102704195285717,10,16
10k,34Yrwdl,6.116666667,10,55
10k,28I89Hj,6.116666667,10,31
10k,l4dLqIx,6.116666667,10,44
10k,WCRd0pE,6.116666667,10,31
10k,Is8oQES,6.116666667,10,50
10k,fqsmicd,6.116666667,10,27
10k,cYT8SWb,6.116666667,10,26
10k,Na8SFIW,6.117862415855708,10,56
10k,R9CeZzO,6.123503629714127,10,30
10k,W4OfX8j,6.128749528105461,10,7
10k,dbXLHP6,6.133333333,10,48
10k,3rkOMzI,6.133333333,10,20
10k,atquY1N,6.133333333,10,18
10k,CmFChQ9,6.133333333,10,16
10k,QWg6bvm,6.133333333,10,16
10k,7pqDKEU,6.138592633975293,10,49
10k,fxGHX8b,6.15,10,24
10k,lwaIySQ,6.15,10,40
10k,sntG2oN,6.15,10,31
10k,Bb4bFKT,6.15,10,40
10k,LUCZZXS,6.15,10,29
10k,EKkYSmw,6.166666667,10,6
10k,r2e07gE,6.166666667,10,11
10k,Aw4fFUc,6.166666667,10,51
10k,JVkDUrG,6.166666667,10,34
10k,p3IWrOm,6.166666667,10,42
10k,0oRYgfI,6.183333333,10,26
10k,zVnTQFe,6.183333333,10,22
10k,oplnQZQ,6.183333333,10,25
10k,VyynoeF,6.186349246327393,10,5
10k,6kN9MfA,6.216666667,10,28
10k,0634xeB,6.216666667,10,41
10k,DvBlH96,6.216666667,10,28
10k,oziiAQs,6.22479620692234,10,22
10k,uG78ys9,6.233333333,10,45
10k,pjL2VZf,6.233333333,10,11
10k,psWkeUj,6.233333333,10,29
10k,LXIMJib,6.233333333,10,37
10k,iA9UTjd,6.25,10,44
10k,XLe9pUG,6.25,10,27
10k,ZcayE2f,6.283333333,10,43
10k,oApZ6NZ,6.283333333,10,30
10k,lVeUAR6,6.283333333,10,55
10k,1OEWRkk,6.283333333,10,983
10k,po5VOA9,6.295346104018296,10,55
10k,NvRdsne,6.3,10,18
10k,iPs8QQv,6.3,10,28
10k,gRKbhGy,6.3,10,6
10k,2PywFt4,6.3,10,10
10k,o9QirQv,6.3,10,11
10k,bbyhTed,6.3,10,18
10k,S1W1rX3,6.3,10,33
10k,juYmvNF,6.3165614772129315,10,40
10k,FruQZyS,6.316666667,10,35
10k,UMhdyuy,6.316666667,10,33
10k,37Htv2q,6.316666667,10,49
10k,6XmeMGb,6.330878520334524,10,16
10k,LcQrN7f,6.333333333,10,31
10k,hrNkm28,6.333333333,10,46
10k,v2oqJS2,6.333333333,10,64
10k,pVz3aNo,6.333333333,10,44
10k,rjU3Uvn,6.333333333,10,51
10k,hN1e4AB,6.349981082330797,10,1
10k,yAI0xrA,6.35,10,25
10k,L6abkYs,6.35,10,41
10k,oDxbyAA,6.35,10,48
10k,jav7G5i,6.35,10,40
10k,h3H6gg3,6.35,10,25
10k,ew7PaPb,6.366666667,10,56
10k,fFMhDNB,6.366666667,10,49
10k,Fq6NIrV,6.366666667,10,24
10k,5nUgVQx,6.366666667,10,24
10k,Plz11lM,6.366666667,10,20
10k,awOXbZ9,6.383333333,10,45
10k,JGPJKlo,6.383333333,10,28
10k,3r0gWr4,6.383333333,10,37
10k,fb0K6cO,6.383333333,10,12
10k,163qGlt,6.4,10,33
10k,h0kQ3o5,6.4,10,19
10k,SmmPvMC,6.4,10,34
10k,f1b1pC0,6.4,10,54
10k,r9KZTwN,6.433333333,10,21
10k,GHVRmDl,6.437409637585826,10,28
10k,nNczOE3,6.466666667,10,53
10k,2EdSVUw,6.466666667,10,36
10k,xuetXD6,6.483333333,10,51
10k,nldloiK,6.483333333,10,43
10k,9aq0Egk,6.483333333,10,17
10k,AmZFm3I,6.483333333,10,16
10k,btx8yCD,6.483333333,10,65
10k,OjI3QBS,6.5,10,40
10k,wMiUESk,6.5,10,39
10k,cuwVmUq,6.5,10,38
10k,LnNog75,6.5,10,61
10k,YPlE6As,6.5,10,38
10k,jCLEJZE,6.509274182980775,10,33
10k,b58Ay4m,6.5158565706894915,10,25
10k,rXpAM0M,6.516666667,10,53
10k,gFrQp1K,6.516666667,10,10
10k,LRmZths,6.516666667,10,16
10k,S8ersdA,6.516666667,10,50
10k,Fb6Ni3X,6.516666667,10,29
10k,gX8pIre,6.533333333,10,34
10k,8kJXNTV,6.533333333,10,46
10k,Y4rdC6H,6.533333333,10,62
10k,DTmPekx,6.55,10,33
10k,bQ39ZHb,6.55,10,26
10k,rr9wutF,6.566666667,10,25
10k,wRkR2Fi,6.583333333,10,6
10k,vNnVo2t,6.6,10,50
10k,oF2qJtE,6.6,10,46
10k,s7TTFgv,6.6,10,34
10k,WQjXMpi,6.6,10,7
10k,G6JYTog,6.60369343205255,10,3
10k,lXGutiH,6.616666667,10,53
10k,oonkx57,6.616666667,10,45
10k,NZCZKJc,6.616666667,10,35
10k,folID5G,6.621192131379708,10,61
10k,RpzHcde,6.62884936457917,10,49
10k,reptBJ3,6.666666667,10,46
10k,85V6Lq5,6.666666667,10,60
10k,po4Fhvv,6.666666667,10,5
10k,HCIn4Kz,6.683333333,10,13
10k,2i8gXZ7,6.683333333,10,45
10k,ztBoJez,6.683333333,10,43
10k,KwSsMQU,6.6873508174339165,10,4
10k,KhcpUJE,6.7,10,34
10k,j575ouo,6.7,10,34
10k,9s6riu1,6.7,10,36
10k,bE76blP,6.7,10,39
10k,HqBVAu6,6.725553208358273,10,8
10k,wAIfpKG,6.733333333,10,52
10k,goBtKJc,6.733333333,10,42
10k,8izXlKp,6.733333333,10,52
10k,ktQz4Vu,6.75,10,48
10k,oASqEYK,6.75,10,43
10k,stLmVdI,6.75,10,54
10k,kHfrPDP,6.75,10,53
10k,LZEwGnF,6.765441808993135,10,13
10k,0QhZWbD,6.766666667,10,54
10k,HEBap1h,6.783333333,10,25
10k,NdHhnRS,6.8,10,15
10k,GShW1ql,6.8,10,16
10k,83nHqxx,6.8,10,57
10k,9OXOa2G,6.8,10,56
10k,E4N7TUv,6.810739164136734,10,53
10k,7Uybkmk,6.816666667,10,51
10k,55T0iDG,6.821266341234003,10,13
10k,0cOdRVA,6.833333333,10,32
10k,h1KcrYy,6.833333333,10,36
10k,Md7pTBD,6.833333333,10,31
10k,YSazrGF,6.836552873157607,10,13
10k,33SsrN1,6.845761111696007,10,10
10k,vgcAbq4,6.85,10,55
10k,GX5UDUX,6.866666667,10,41
10k,L9lQh8B,6.9,10,22
10k,DjmSy7m,6.916666667,10,28
10k,l5nyKL6,6.916666667,10,32
10k,plZU95F,6.931672469539381,10,29
10k,q22eLcW,6.933333333,10,13
10k,ahEVdDT,6.933333333,10,13
10k,x81V7SP,6.95,10,30
10k,LSjHDgr,6.95,10,30
10k,XfgDfM6,6.95,10,47
10k,PnII8jw,6.966666667,10,51
10k,NxjRHUm,6.966666667,10,32
10k,0Vjvjr3,6.968855105449034,10,30
10k,1oGZ2O6,6.983333333,10,46
10k,gf2nEVO,6.983333333,10,46
10k,7btMiXx,6.983333333,10,14
10k,z2eE3Cw,6.983333333,10,41
10k,VIcLDeP,6.983333333,10,46
10k,FYZ76KA,6.994993382766266,10,9
10k,2XIFWsb,7.0,10,33
10k,Ezl7dpb,7.0,10,58
10k,TGaqrfF,7.0,10,35
10k,v0qvoC7,7.0,10,4
10k,nZZ9PzT,7.016666667,10,42
10k,csEPwwg,7.016666667,10,61
10k,YeFGefA,7.016666667,10,58
10k,5opEeBq,7.016666667,10,58
10k,CXuiMew,7.016666667,10,30
10k,xjy1oLA,7.016666667,10,42
10k,YYk3pSq,7.016666667,10,48
10k,WHPEmSo,7.033333333,10,48
10k,Zh4HOXI,7.033333333,10,17
10k,pB053T9,7.033333333,10,48
10k,4QlLXTz,7.05,10,16
10k,pzI5u0V,7.066666667,10,32
10k,BBbVqDS,7.066666667,10,32
10k,zRAlFxd,7.066666667,10,29
10k,7CRbZWf,7.094127538546393,10,34
10k,w4yXnaj,7.1,10,31
10k,ss5fJUv,7.116666667,10,38
10k,MseNrol,7.116666667,10,23
10k,oQPzKQ5,7.133333333,10,41
10k,mQDJrjd,7.133333333,10,47
10k,ouGHfhA,7.15,10,33
10k,vFxB0Io,7.15,10,47
10k,WSSiaZL,7.166666667,10,35
10k,zMTEmBq,7.183333333,10,49
10k,IsnV4RD,7.183333333,10,37
10k,JbHJqL8,7.183333333,10,38
10k,nzIQD23,7.2,10,39
10k,OVfvoju,7.2,10,39
10k,mCTQE9Z,7.216666667,10,61
10k,yDwYgUM,7.22808400819958,10,52
10k,iLlQHHS,7.25,10,42
10k,CnCFVZZ,7.35,10,59
10k,SiajZYX,7.383333333,10,41
10k,uwkksEK,7.383333333,10,41
10k,101Udmx,7.385279490319119,10,21
10k,uwOAul9,7.416666667,10,22
10k,CtjIInN,7.449390524432797,10,25
10k,91qrTKb,7.466666667,10,37
10k,aTgeweb,7.483333333,10,27
10k,c0wRYWG,7.5,10,49
10k,2GGi7I4,7.5,10,54
10k,Dt7qGnm,7.5,10,48
10k,TN5cKI0,7.5,10,53
10k,xg0qVfw,7.5139971312610605,10,18
10k,OlKfmz3,7.516666667,10,22
10k,OOxLZte,7.516666667,10,37
10k,E0DsVgh,7.516666667,10,43
10k,Pq3ESoR,7.516666667,10,44
10k,eYbzCJS,7.548289187820791,10,14
10k,wPuLja6,7.55,10,57
10k,rKlCzPT,7.55,10,56
10k,QIacNYm,7.55,10,57
10k,GWPyOnk,7.55,10,50
10k,VoUt4vz,7.55,10,56
10k,psSI5h8,7.566666667,10,38
10k,GA56WHO,7.583333333,10,49
10k,o5LAjE7,7.583333333,10,62
10k,gHnMpN6,7.6,10,42
10k,oWnI4AR,7.652575869338198,10,21
10k,TPe2sWV,7.666666667,10,44
10k,nKZplHs,7.666666667,10,50
10k,zSjhM5r,7.716666667,10,44
10k,EEAr75v,7.733333333,10,34
10k,CBs752n,7.733333333,10,18
10k,oj4LgYZ,7.733333333,10,54
10k,U5DDpaF,7.733333333,10,55
10k,7Ef0HnQ,7.783333333,10,41
10k,2ni4KBm,7.783333333,10,41
10k,iljPdrC,7.783333333,10,41
10k,QITGQaO,7.8,10,50
10k,dYVXTFH,7.816666667,10,50
10k,DdS661t,7.816666667,10,54
10k,wxTVKMG,7.821804517952388,10,30
10k,eHtBAUd,7.85,10,53
10k,yd8CxFn,7.866666667,10,48
10k,wpYnIUF,7.9,10,52
10k,eCcaYi7,7.916666667,10,60
10k,d14jM7i,7.931520247292219,10,4
10k,v8eVi0E,8.003868690733796,10,46
10k,IgxRbPb,8.016666667,10,62
10k,L6F0Y1Z,8.033333333,10,53
10k,dD0sYZk,8.05,10,64
10k,TrK9zJ8,8.066666667,10,40
10k,nk6VKQI,8.1,10,13
10k,SW8puGn,8.1,10,12
10k,JJsXExB,8.116666667,10,38
10k,BT5MVn9,8.15,10,59
10k,zAKvxlm,8.15,10,59
10k,9ExOzSY,8.15,10,59
10k,ZT85A8C,8.181254820882344,10,13
10k,VBen8o3,8.183333333,10,17
10k,o1pWlZg,8.212504530393796,10,9
10k,xAla6Vn,8.216666667,10,52
10k,rhjHt7J,8.255780330600937,10,27
10k,jDojYRX,8.266666667,10,56
10k,0PL4Czz,8.266666667,10,3
10k,3REAXQZ,8.283333333,10,51
10k,uXcK7zu,8.301434280885243,10,3
10k,kDtIVQX,8.333333333,10,38
10k,b1th3Hu,8.333333333,10,9
10k,EsPTDwi,8.35,10,43
10k,N315cwj,8.35,10,66
10k,FhhDTkc,8.35,10,60
10k,InBvcMS,8.366666667,10,61
10k,9lOhXwV,8.366666667,10,36
10k,nf3DgK1,8.368778221832502,10,59
10k,KdnQYKd,8.452676830087102,10,60
10k,JD7Cdxz,8.452898479310626,10,60
10k,LX6QAHZ,8.466666667,10,35
10k,M9lnG3h,8.504550771111907,10,25
10k,LzXv2WA,8.533333333,10,2
10k,5XjS5qv,8.55,10,0
10k,DBe8cfR,8.583333333,10,56
10k,Aociytv,8.583333333,10,56
10k,84wRyhS,8.633333333,10,29
10k,wiJPH0B,8.645218458983031,10,24
10k,uWrKVHk,8.65,10,41
10k,XxJtYAg,8.716666667,10,40
10k,snZhFDG,8.733333333,10,56
10k,FD4YGVX,8.733333333,10,42
10k,U3hAqkK,8.75,10,63
10k,TCAahii,8.866666667,10,61
10k,wuuOu9R,8.9,10,61
10k,iOicsu0,8.9,10,54
10k,E04VR9F,9.016666667,10,59
